# file...... reg1_output.csv;;;;;;;;;;;
# date...... Fri Jun 12 18:57:12 2020;;;;;;;;;;;
# user...... User;;;;;;;;;;;
# host...... (null);;;;;;;;;;;
# target.... regulator 58;;;;;;;;;;;
# trigger... (none);;;;;;;;;;;
# interval.. 30;;;;;;;;;;;
# limit..... 5760;;;;;;;;;;;
# timestamp;tap_A;tap_B;tap_C;power_in_A.real;power_in_A.imag;power_in_B.real;power_in_B.imag;power_in_C.real;power_in_C.imag;power_in.real;power_in.imag
2000-08-02 04:10:00 PDT;1;0;1;95511,8;-48161,8;107902;-47213,4;73753,5;-49419;277168;-144794
2000-08-02 04:10:30 PDT;1;0;1;95606,2;-48152;113317;-46792,4;74648,2;-49164,9;283571;-144109
2000-08-02 04:11:00 PDT;1;0;1;97344,6;-47623,4;117239;-46722,6;75825,9;-48814,1;290409;-143160
2000-08-02 04:11:30 PDT;1;0;1;97193,8;-47688,6;116814;-46857;75773;-48845,3;289781;-143391
2000-08-02 04:12:00 PDT;1;0;1;97023,3;-47738,7;116827;-46844,6;70848,3;-49061,1;284699;-143644
2000-08-02 04:12:30 PDT;1;0;1;97882,9;-47463;115875;-47153,8;70737,9;-49094,1;284496;-143711
2000-08-02 04:13:00 PDT;1;0;1;97130;-47710,1;117144;-46745,2;71063,7;-48985,3;285338;-143441
2000-08-02 04:13:30 PDT;1;0;1;97146,1;-47691,2;112282;-47042,8;70810,5;-49070,6;280238;-143805
2000-08-02 04:14:00 PDT;1;0;1;97157,6;-47675,8;106924;-47246,5;70598;-49119,6;274680;-144042
2000-08-02 04:14:30 PDT;1;0;1;95870,7;-48078,9;107563;-47039,2;69529,3;-49452,7;272963;-144571
2000-08-02 04:15:00 PDT;1;0;1;95296,8;-48277,3;107885;-46927,7;68565,8;-49756,9;271747;-144962
2000-08-02 04:15:30 PDT;1;0;1;95980;-48059,8;108752;-46629,4;63748,4;-49879,5;268480;-144569
2000-08-02 04:16:00 PDT;1;0;1;95560,7;-48182,4;107884;-46894,9;64393,9;-49667;267839;-144744
2000-08-02 04:16:30 PDT;1;0;1;95565,5;-48183,2;106556;-47336,6;64841,8;-49524;266964;-145044
2000-08-02 04:17:00 PDT;1;0;1;96028,1;-48062;111025;-47225,2;66126,2;-49139,9;273179;-144427
2000-08-02 04:17:30 PDT;1;0;1;101677;-47824,9;110492;-47429;67078,9;-48849,5;279248;-144103
2000-08-02 04:18:00 PDT;1;0;1;102099;-47698,1;111485;-47108,1;66435,8;-49052,8;280020;-143859
2000-08-02 04:18:30 PDT;1;0;1;107250;-47368,2;111704;-47047,2;65458,1;-49368,4;284412;-143784
2000-08-02 04:19:00 PDT;1;0;1;107784;-47196;111600;-47080;64812,1;-49569,7;284197;-143846
2000-08-02 04:19:30 PDT;1;0;1;107754;-47212,4;106459;-47435,4;64492,2;-49649,7;278704;-144298
2000-08-02 04:20:00 PDT;1;0;1;108116;-47126,9;106376;-47496,2;69948,1;-49335,6;284440;-143959
2000-08-02 04:20:30 PDT;1;0;1;107482;-47372,1;102465;-47434,4;76385;-47560,6;286332;-142367
2000-08-02 04:21:00 PDT;1;0;1;107084;-47510,5;103175;-47235,2;76225,8;-47618,7;286485;-142364
2000-08-02 04:21:30 PDT;1;0;1;101640;-47695,3;98862,8;-47407,5;76801,9;-47430,5;277305;-142533
2000-08-02 04:22:00 PDT;1;0;1;100688;-47985,4;94523,2;-47475,3;76701,5;-47448,7;271913;-142909
2000-08-02 04:22:30 PDT;1;0;1;101752;-47624;93834,3;-47678,7;70302,5;-49227,4;265889;-144530
2000-08-02 04:23:00 PDT;1;0;1;104801;-47852,8;93014,7;-47963,8;70742,8;-49101,3;268559;-144918
2000-08-02 04:23:30 PDT;1;0;1;99967,8;-48113,7;93550,3;-47778,4;70540;-49164,2;264058;-145056
2000-08-02 04:24:00 PDT;1;0;1;105420;-47790,9;97985,1;-47742,5;71627,7;-48845,9;275033;-144379
2000-08-02 04:24:30 PDT;1;0;1;108853;-47772;97678,6;-47835,3;66918,1;-48932,7;273450;-144540
2000-08-02 04:25:00 PDT;1;0;1;108102;-48018,5;98351,8;-47627,2;66277,3;-49129;272731;-144775
2000-08-02 04:25:30 PDT;1;0;1;108452;-47911,8;97874,7;-47789,3;65670,4;-49324,6;271997;-145026
2000-08-02 04:26:00 PDT;1;0;1;108447;-47921,2;98462,7;-47609,9;65349,8;-49428,9;272260;-144960
2000-08-02 04:26:30 PDT;1;0;1;109437;-47611,9;98144,4;-47712,7;65386,4;-49430,5;272968;-144755
2000-08-02 04:27:00 PDT;1;0;1;109517;-47608,4;97865,4;-47818,2;66029,6;-49228;273412;-144655
2000-08-02 04:27:30 PDT;1;0;1;109990;-47472,5;98545,6;-47622,1;66390,3;-49126,4;274926;-144221
2000-08-02 04:28:00 PDT;1;0;1;109026;-47780;99053,1;-47483,1;65465,9;-49417,2;273545;-144680
2000-08-02 04:28:30 PDT;1;0;1;109662;-47584,5;100627;-47009,4;65511,8;-49423,3;275801;-144017
2000-08-02 04:29:00 PDT;1;0;1;110622;-47277,1;100707;-47008,5;65401,8;-49462,2;276731;-143748
2000-08-02 04:29:30 PDT;1;0;1;107169;-47223,9;102195;-46512,7;65028,2;-49588,1;274391;-143325
2000-08-02 04:30:00 PDT;1;0;1;103487;-47347,3;102967;-46265,3;70099,9;-49411,6;276554;-143024
2000-08-02 04:30:30 PDT;1;0;1;102129;-47782,3;102053;-46560,1;70131,3;-49406;274313;-143748
2000-08-02 04:31:00 PDT;1;0;1;101903;-47863,8;106002;-46534,6;70948,8;-49181,3;278854;-143580
2000-08-02 04:31:30 PDT;1;0;1;102612;-47649;105864;-46600,4;71084,6;-49150,2;279561;-143400
2000-08-02 04:32:00 PDT;1;0;1;102879;-47567,4;101316;-46723,5;71943;-48866,2;276138;-143157
2000-08-02 04:32:30 PDT;1;0;1;97888,4;-47758,7;101039;-46801,8;72309,2;-48757,8;271237;-143318
2000-08-02 04:33:00 PDT;1;0;1;97978,8;-47741,5;105688;-46640,2;71025,1;-49178,6;274692;-143560
2000-08-02 04:33:30 PDT;1;0;1;98020,1;-47722,5;105631;-46657,6;66056;-49356,3;269707;-143736
2000-08-02 04:34:00 PDT;1;0;1;98507,3;-47578,7;104360;-47060,1;65087,4;-49657;267955;-144296
2000-08-02 04:34:30 PDT;1;0;1;98472,5;-47645,3;104127;-47164,7;65478,2;-49552,5;268078;-144362
2000-08-02 04:35:00 PDT;1;0;1;98476,1;-47675,4;102812;-47593;65800,3;-49450,9;267088;-144719
2000-08-02 04:35:30 PDT;1;0;1;98478,6;-47668,6;101887;-47896,4;65155;-49652,1;265521;-145217
2000-08-02 04:36:00 PDT;1;0;1;103112;-47639,6;101992;-47888,2;64929,8;-49723,3;270034;-145251
2000-08-02 04:36:30 PDT;1;0;1;102489;-47866,1;106637;-47724,7;64290,2;-49936,2;273417;-145527
2000-08-02 04:37:00 PDT;1;0;1;101774;-48107,8;107368;-47510,8;63756,2;-50100,4;272898;-145719
2000-08-02 04:37:30 PDT;1;0;1;102217;-48006,2;112026;-47375,5;64074,6;-50012,8;278318;-145395
2000-08-02 04:38:00 PDT;1;0;1;103756;-47547,7;111729;-47507,9;69633,2;-49696,8;285118;-144752
2000-08-02 04:38:30 PDT;1;0;1;108721;-47351;111128;-47736,7;69942,8;-49603,4;289791;-144691
2000-08-02 04:39:00 PDT;1;0;1;114988;-46666,4;110360;-48029,3;70040,7;-49617,6;295389;-144313
2000-08-02 04:39:30 PDT;1;0;1;108728;-47260,7;110601;-47941,3;70593,3;-49438,4;289923;-144640
2000-08-02 04:40:00 PDT;1;0;1;106948;-47839,9;110531;-47972;71274,2;-49231,2;288753;-145043
2000-08-02 04:40:30 PDT;1;0;1;111864;-47594;107527;-47760,3;71577,5;-49134,3;290968;-144489
2000-08-02 04:41:00 PDT;1;0;1;109991;-48214,2;107877;-47650,1;71303,7;-49226,7;289172;-145091
2000-08-02 04:41:30 PDT;1;0;1;114992;-47970,2;112947;-47373,4;66875,4;-49225;294814;-144569
2000-08-02 04:42:00 PDT;1;0;1;116703;-47421;108512;-47466,9;66223,6;-49418,2;291439;-144306
2000-08-02 04:42:30 PDT;1;0;1;116066;-47620;107591;-47772,1;65971,2;-49511,3;289628;-144903
2000-08-02 04:43:00 PDT;1;0;1;116709;-47407,5;106954;-47979,9;65918,8;-49546,5;289582;-144934
2000-08-02 04:43:30 PDT;1;0;1;112174;-47595,4;107037;-47957,8;71790,9;-49056;291002;-144609
2000-08-02 04:44:00 PDT;1;0;1;111608;-47804,1;107071;-47960,2;71750,2;-49087,2;290429;-144851
2000-08-02 04:44:30 PDT;1;0;1;111005;-48012,2;107111;-47951;70787,7;-49383,1;288904;-145346
2000-08-02 04:45:00 PDT;1;0;1;106142;-48274,1;104072;-47563,7;70935,2;-49330,8;281149;-145169
2000-08-02 04:45:30 PDT;1;0;1;105708;-48413,7;105425;-47146,5;69435,6;-49802,9;280568;-145363
2000-08-02 04:46:00 PDT;1;0;1;105114;-48592,3;96629,6;-47286,6;69863,9;-49642,5;271607;-145521
2000-08-02 04:46:30 PDT;1;0;1;105114;-48588,9;96410,1;-47381;69542,3;-49740;271066;-145710
2000-08-02 04:47:00 PDT;1;0;1;105439;-48482;95480,7;-47688,6;70182,8;-49540,7;271103;-145711
2000-08-02 04:47:30 PDT;1;0;1;105653;-48413,8;95312;-47754,1;69859,8;-49643;270825;-145811
2000-08-02 04:48:00 PDT;1;0;1;101662;-48331,2;94787,2;-47894,6;69629,6;-49740,2;266079;-145966
2000-08-02 04:48:30 PDT;1;0;1;106723;-48007,9;94500,8;-48019,3;70292;-49545,8;271515;-145573
2000-08-02 04:49:00 PDT;1;0;1;107150;-47869,4;94783,7;-47951,9;70183,6;-49578,5;272117;-145400
2000-08-02 04:49:30 PDT;1;0;1;101437;-48330,9;93238,5;-48429,5;69982,1;-49659,8;264658;-146420
2000-08-02 04:50:00 PDT;1;0;1;101521;-48330,4;93486,1;-48367,6;70625,1;-49459,4;265633;-146157
2000-08-02 04:50:30 PDT;1;0;1;101634;-48325,5;93509,7;-48373,7;71302,9;-49255,1;266447;-145954
2000-08-02 04:51:00 PDT;1;0;1;101555;-48345,5;94400,1;-48091,3;66525;-49432,5;262480;-145869
2000-08-02 04:51:30 PDT;1;0;1;102315;-48158,5;99132,2;-47855,1;66543;-49451,6;267990;-145465
2000-08-02 04:52:00 PDT;1;0;1;101946;-48323,8;99132,2;-47853,8;66506,3;-49483,1;267585;-145661
2000-08-02 04:52:30 PDT;1;0;1;101716;-48446,4;104391;-47497,6;66549;-49498;272656;-145442
2000-08-02 04:53:00 PDT;1;0;1;101970;-48378,8;105073;-47284,8;65646,3;-49801;272690;-145465
2000-08-02 04:53:30 PDT;1;0;1;97632,4;-48487,4;105520;-47160,6;65692,5;-49796,5;268845;-145444
2000-08-02 04:54:00 PDT;1;0;1;98941,1;-48071,1;104887;-47367,4;65070,4;-50001,8;268898;-145440
2000-08-02 04:54:30 PDT;1;0;1;103115;-47959,8;103609;-47791,8;65482,8;-49902,9;272206;-145654
2000-08-02 04:55:00 PDT;1;0;1;102938;-48020,8;102713;-48095,8;64838,2;-50098,1;270490;-146215
2000-08-02 04:55:30 PDT;1;0;1;102630;-48106,1;98535,9;-48185,2;64906,2;-50083,1;266072;-146374
2000-08-02 04:56:00 PDT;1;0;1;101774;-48411,3;99079,6;-48050,5;65916,9;-49782,3;266771;-146244
2000-08-02 04:56:30 PDT;1;0;1;101234;-48624,6;98777,5;-48207,5;70555;-49478,9;270566;-146311
2000-08-02 04:57:00 PDT;1;0;1;106926;-48156,6;98494,7;-48333,5;70934,4;-49393,2;276355;-145883
2000-08-02 04:57:30 PDT;1;0;1;111589;-46806,1;99472,6;-48082,8;71324,4;-49309,3;282386;-144198
2000-08-02 04:58:00 PDT;1;0;1;111404;-46924,7;103454;-48185,8;70684,3;-49526,7;285543;-144637
2000-08-02 04:58:30 PDT;1;0;1;110493;-47211,4;97766,1;-48699,4;70361,2;-49607,8;278621;-145519
2000-08-02 04:59:00 PDT;1;0;1;106270;-47359,2;97768,2;-48682,1;70724,3;-49499,3;274763;-145541
2000-08-02 04:59:30 PDT;1;0;1;110616;-47400,5;97469,9;-48802,3;71358,3;-49306,8;279445;-145510
2000-08-02 05:00:00 PDT;1;0;1;114664;-46333,9;102874;-47531,1;71759,1;-49327,2;289297;-143192
2000-08-02 05:00:30 PDT;1;0;1;106156;-47644,2;105813;-46758,6;79566;-48350;291535;-142753
2000-08-02 05:01:00 PDT;1;0;1;106800;-47438;106079;-46684;78388,5;-48723,5;291267;-142845
2000-08-02 05:01:30 PDT;1;0;1;111221;-46236,1;114530;-44375,8;74501;-48860,3;300252;-139472
2000-08-02 05:02:00 PDT;1;0;1;111965;-46018,2;113412;-44747,3;74762,2;-48792,9;300139;-139558
2000-08-02 05:02:30 PDT;1;0;1;111961;-46022,1;114526;-44432,2;74333,2;-48933,5;300820;-139388
2000-08-02 05:03:00 PDT;1;0;1;107643;-47286,2;108059;-46185,3;77867,3;-47973,5;293569;-141445
2000-08-02 05:03:30 PDT;1;0;1;110223;-46608,9;109085;-45865,3;74683,8;-48848,2;293991;-141322
2000-08-02 05:04:00 PDT;1;0;1;104862;-48177,6;105281;-46937,8;74584,5;-48881,2;284728;-143997
2000-08-02 05:04:30 PDT;1;0;1;104377;-48369,5;101428;-47943;74398;-48940,3;280203;-145253
2000-08-02 05:05:00 PDT;1;0;1;105023;-48148,3;102307;-47665,3;69660,5;-49123,1;276990;-144937
2000-08-02 05:05:30 PDT;1;0;1;105383;-48044;101724;-47874,9;70108,3;-49017,5;277215;-144936
2000-08-02 05:06:00 PDT;1;0;1;101989;-47744,7;101323;-48024,4;72987,2;-48248,2;276299;-144017
2000-08-02 05:06:30 PDT;1;0;1;102376;-47637,5;102014;-47812,3;70027,4;-49071,5;274417;-144521
2000-08-02 05:07:00 PDT;1;0;1;107002;-47419,4;102245;-47788;70105,3;-49077,4;279353;-144285
2000-08-02 05:07:30 PDT;1;0;1;107223;-47383,6;100874;-47022,2;70189,4;-49067,9;278286;-143474
2000-08-02 05:08:00 PDT;1;0;1;107466;-47315,4;101359;-46915,2;69619,7;-49268,1;278444;-143499
2000-08-02 05:08:30 PDT;1;0;1;108534;-47000,3;100374;-47244,7;69938,5;-49168,7;278847;-143414
2000-08-02 05:09:00 PDT;1;0;1;104022;-48305;100432;-47225;67192,5;-49917,7;271647;-145448
2000-08-02 05:09:30 PDT;1;0;1;103409;-48510,4;100750;-47126,6;67585,5;-49816,1;271744;-145453
2000-08-02 05:10:00 PDT;1;0;1;103230;-48581,3;101526;-46922,6;67297;-49915,4;272053;-145419
2000-08-02 05:10:30 PDT;1;0;1;101992;-48970,2;98556,7;-47740,1;67404,9;-49903,4;267953;-146614
2000-08-02 05:11:00 PDT;1;0;1;108029;-48452,4;97967,5;-48000,4;67600,1;-49851,9;273597;-146305
2000-08-02 05:11:30 PDT;1;0;1;108188;-48446,3;97702,7;-48096,5;67441,3;-49946,3;273332;-146489
2000-08-02 05:12:00 PDT;1;0;1;108304;-48440,3;97107,2;-48293,9;67441;-49945,5;272852;-146680
2000-08-02 05:12:30 PDT;1;0;1;112092;-47352,5;97672,6;-48200,6;68092,6;-49762,4;277857;-145315
2000-08-02 05:13:00 PDT;1;0;1;115544;-46380,7;96610,8;-48544,1;68257,4;-49739,5;280412;-144664
2000-08-02 05:13:30 PDT;1;0;1;114933;-46582,5;96079,7;-48745,4;68477,1;-49735,3;279490;-145063
2000-08-02 05:14:00 PDT;1;0;1;114953;-46624;104282;-47538,5;68536,9;-49757;287772;-143920
2000-08-02 05:14:30 PDT;1;0;1;115993;-46308,5;102998;-47955,4;71105;-49093,5;290097;-143357
2000-08-02 05:15:00 PDT;1;0;1;119711;-45311;106286;-47075,1;70908,5;-49206,5;296906;-141593
2000-08-02 05:15:30 PDT;1;0;1;111691;-46440,5;106303;-47079,7;79459;-48058,1;297453;-141578
2000-08-02 05:16:00 PDT;1;0;1;107568;-47641,9;106663;-46964,5;79232,7;-48136,8;293463;-142743
2000-08-02 05:16:30 PDT;1;0;1;107432;-47749,8;115403;-44648,5;83337,4;-47006,2;306172;-139404
2000-08-02 05:17:00 PDT;1;0;1;110758;-46839,5;112202;-45530;83920,5;-46834,9;306880;-139204
2000-08-02 05:17:30 PDT;1;0;1;103056;-47926,9;108641;-46478,9;81036,2;-47589,8;292733;-141996
2000-08-02 05:18:00 PDT;1;0;1;103373;-47821,4;109723;-46136,5;76915,3;-48737,5;290011;-142695
2000-08-02 05:18:30 PDT;1;0;1;102879;-48020,5;109404;-46237,9;76594,7;-48834,5;288877;-143093
2000-08-02 05:19:00 PDT;1;0;1;108008;-47669,5;105382;-47371;76383,7;-48900,7;289774;-143941
2000-08-02 05:19:30 PDT;1;0;1;105411;-48409,9;101517;-48411,1;75808,5;-49090,2;282736;-145911
2000-08-02 05:20:00 PDT;1;0;1;105803;-48300,3;101290;-48496;72791,2;-49923,4;279884;-146720
2000-08-02 05:20:30 PDT;1;0;1;109990;-47169,1;101371;-48502,6;72696,3;-50038,9;284057;-145711
2000-08-02 05:21:00 PDT;1;0;1;109473;-47380,5;101831;-48407,5;75321,6;-49359,1;286626;-145147
2000-08-02 05:21:30 PDT;1;0;1;109807;-47311,2;101814;-48470,1;75098,3;-49459,7;286719;-145241
2000-08-02 05:22:00 PDT;1;0;1;114223;-47176,6;105596;-47447,1;75130,6;-49478,9;294949;-144103
2000-08-02 05:22:30 PDT;1;0;1;114579;-47071,6;105708;-47446,7;75481,4;-49380,3;295768;-143899
2000-08-02 05:23:00 PDT;1;0;1;114055;-47269,9;105187;-47646,1;75635,6;-49373,4;294877;-144289
2000-08-02 05:23:30 PDT;1;0;1;114298;-48344,6;101355;-47681,5;73325,9;-49961,3;288979;-145987
2000-08-02 05:24:00 PDT;1;0;1;113775;-48534,5;102004;-47472,3;68370,8;-50139,4;284150;-146146
2000-08-02 05:24:30 PDT;1;0;1;114204;-48393,1;101739;-47574,5;68691,4;-50039,1;284635;-146007
2000-08-02 05:25:00 PDT;1;0;1;114279;-48368,9;98473,9;-48509,3;68723,5;-50031,6;281477;-146910
2000-08-02 05:25:30 PDT;1;0;1;110830;-48189,7;98877,5;-48426,3;69422;-49863,7;279129;-146480
2000-08-02 05:26:00 PDT;1;0;1;114067;-47282,3;98030,9;-48728,8;70080,1;-49674,5;282178;-145686
2000-08-02 05:26:30 PDT;1;0;1;113736;-47422,9;98030,2;-48728,1;70161,2;-49673,5;281928;-145825
2000-08-02 05:27:00 PDT;1;0;1;116596;-46685,9;98753,8;-48534,8;70291,3;-49650,6;285641;-144871
2000-08-02 05:27:30 PDT;1;0;1;116405;-46809,5;102251;-47614,3;70158,2;-49722,1;288814;-144146
2000-08-02 05:28:00 PDT;1;0;1;112138;-46972,3;103142;-47382,4;70248,7;-49713,9;285528;-144069
2000-08-02 05:28:30 PDT;1;0;1;116102;-45866,4;103940;-47209;73934,8;-48745,3;293977;-141821
2000-08-02 05:29:00 PDT;1;0;1;112648;-46871,4;103814;-47290,8;73344,9;-48928,2;289807;-143090
2000-08-02 05:29:30 PDT;1;0;1;112532;-46976,4;106891;-46493,7;73109,1;-49026,4;292532;-142496
2000-08-02 05:30:00 PDT;1;0;1;113934;-47841,7;101727;-47998,7;73200,7;-49004,6;288861;-144845
2000-08-02 05:30:30 PDT;1;0;1;109745;-49056,7;101839;-47986,9;73621,3;-48885,8;285205;-145929
2000-08-02 05:31:00 PDT;1;0;1;111061;-48667;111218;-46798,5;77925,2;-47746,2;300205;-143212
2000-08-02 05:31:30 PDT;1;0;1;106964;-48767,8;108088;-47653;74763,8;-48627,1;289815;-145048
2000-08-02 05:32:00 PDT;1;0;1;107074;-48782,8;112164;-46531,7;74801,1;-48635,8;294039;-143950
2000-08-02 05:32:30 PDT;1;0;1;107540;-48641,6;111963;-46631,6;74958,8;-48633,5;294462;-143907
2000-08-02 05:33:00 PDT;1;0;1;107255;-48748,5;112679;-46425,8;74963,8;-48632,3;294897;-143807
2000-08-02 05:33:30 PDT;1;0;1;107646;-48638;113012;-46334,4;70935;-49783,6;291592;-144756
2000-08-02 05:34:00 PDT;1;0;1;103093;-48746,7;108740;-47451,1;70623;-49869,7;282456;-146068
2000-08-02 05:34:30 PDT;1;0;1;103460;-48719,2;105155;-48467,6;70759,1;-49859,1;279374;-147046
2000-08-02 05:35:00 PDT;1;0;1;107093;-47790,5;99935,6;-48667,2;75396,9;-49749,4;282425;-146207
2000-08-02 05:35:30 PDT;1;0;1;107733;-47587,4;100634;-48460,1;75074,1;-49852,8;283441;-145900
2000-08-02 05:36:00 PDT;1;0;1;111844;-47567;100709;-48481,5;75065,1;-49858,2;287618;-145907
2000-08-02 05:36:30 PDT;1;0;1;111531;-47707,4;101057;-48374,3;75149,3;-49855,6;287738;-145937
2000-08-02 05:37:00 PDT;1;0;1;111320;-47809,4;101564;-48267,4;74750,3;-49987,9;287634;-146065
2000-08-02 05:37:30 PDT;1;0;1;110971;-48002,4;100801;-48534,7;74428,6;-50087,1;286201;-146624
2000-08-02 05:38:00 PDT;1;0;1;112156;-48884,8;105409;-48524,8;74424,3;-50100,1;291990;-147510
2000-08-02 05:38:30 PDT;1;0;1;113004;-48669,3;104909;-48728,7;74421,3;-50101,6;292334;-147500
2000-08-02 05:39:00 PDT;1;0;1;113568;-48578,7;105072;-48750,8;79816,3;-49834,2;298456;-147164
2000-08-02 05:39:30 PDT;1;0;1;113890;-48472,1;104853;-48849,1;79815;-49835,5;298558;-147157
2000-08-02 05:40:00 PDT;1;0;1;114283;-48368,1;105321;-48742,4;79878,9;-49836,4;299483;-146947
2000-08-02 05:40:30 PDT;1;0;1;113862;-48564,4;105131;-48841,2;79879,5;-49834,7;298873;-147240
2000-08-02 05:41:00 PDT;1;0;1;114013;-48563,3;104921;-48951;82204,2;-49243,5;301139;-146758
2000-08-02 05:41:30 PDT;1;0;1;118431;-48457,7;100080;-49067,4;77754,8;-49364;296267;-146889
2000-08-02 05:42:00 PDT;1;0;1;113384;-48887,6;99859,9;-49146,5;77768,2;-49352,7;291012;-147387
2000-08-02 05:42:30 PDT;1;0;1;109338;-48852,4;100572;-48930,9;77596,1;-49440,4;287506;-147224
2000-08-02 05:43:00 PDT;1;0;1;109658;-48765,6;105396;-48791,9;81658,4;-48337,8;296713;-145895
2000-08-02 05:43:30 PDT;1;0;1;109805;-48762,4;105396;-48792,9;81825,5;-48334,7;297027;-145890
2000-08-02 05:44:00 PDT;1;0;1;109951;-48737,4;105850;-48657,7;74680,9;-49150,8;290482;-146546
2000-08-02 05:44:30 PDT;1;0;1;110034;-48752,7;105274;-48872;79387,8;-49024,3;294696;-146649
2000-08-02 05:45:00 PDT;1;0;1;105102;-49018,3;105617;-48745,1;79129,3;-49110,1;289848;-146873
2000-08-02 05:45:30 PDT;1;0;1;104807;-49139,5;105824;-48749,2;84027,9;-49011,3;294659;-146900
2000-08-02 05:46:00 PDT;1;0;1;109446;-48909,1;106004;-48745,1;80603;-49965,7;296053;-147620
2000-08-02 05:46:30 PDT;1;0;1;109126;-49010;105903;-48841,8;80603,4;-49964,7;295632;-147816
2000-08-02 05:47:00 PDT;1;0;1;108804;-49130,4;109957;-47815,9;85154,6;-48686,9;303916;-145633
2000-08-02 05:47:30 PDT;1;0;1;108804;-49130,8;110042;-47813,1;85154,7;-48687,2;304000;-145631
2000-08-02 05:48:00 PDT;1;0;1;113724;-48924,2;110042;-47838,2;85414,5;-48662,3;309180;-145425
2000-08-02 05:48:30 PDT;1;0;1;113809;-48921,5;110122;-47837,5;85476,2;-48661,4;309407;-145420
2000-08-02 05:49:00 PDT;1;0;1;117865;-48777,3;114407;-46694,3;80787,5;-48815,8;313060;-144287
2000-08-02 05:49:30 PDT;1;0;1;117926;-48760;114867;-46574,4;76143,3;-48902,6;308936;-144237
2000-08-02 05:50:00 PDT;1;0;1;122130;-47571,7;110945;-47608,8;71567;-50183,8;304641;-145364
2000-08-02 05:50:30 PDT;1;0;1;121965;-47695,8;106477;-47674,8;71317,2;-50275,2;299759;-145646
2000-08-02 05:51:00 PDT;1;0;1;127887;-47333,9;107159;-47501,5;75557,4;-50238,3;310603;-145074
2000-08-02 05:51:30 PDT;1;0;1;128150;-47335,4;111319;-47520,6;75591,3;-50247,1;315060;-145103
2000-08-02 05:52:00 PDT;1;0;1;124322;-47490,6;111940;-48527,3;76062,6;-50136,2;312324;-146154
2000-08-02 05:52:30 PDT;1;0;1;124644;-47477,8;111767;-48629,2;76179,7;-50134,7;312590;-146242
2000-08-02 05:53:00 PDT;1;0;1;120365;-48768,1;111835;-48630,2;80915,2;-50030,1;313115;-147428
2000-08-02 05:53:30 PDT;1;0;1;120760;-48659,4;111479;-48829,1;80986,9;-50029,6;313226;-147518
2000-08-02 05:54:00 PDT;1;0;1;120800;-48680,8;111790;-48733,2;85515,6;-50038,3;318106;-147452
2000-08-02 05:54:30 PDT;1;0;1;120480;-48784,7;111789;-48733,2;85716;-50031,6;317985;-147549
2000-08-02 05:55:00 PDT;1;0;1;111641;-48994,4;111900;-48703,9;90550,1;-49810;314092;-147508
2000-08-02 05:55:30 PDT;1;0;1;111641;-48995,5;112023;-48700,4;90686,4;-49806,4;314350;-147502
2000-08-02 05:56:00 PDT;1;0;1;111888;-48989,5;112264;-48693,7;90770,7;-49805,2;314923;-147488
2000-08-02 05:56:30 PDT;1;0;1;107338;-49108;108540;-48637,4;90782,9;-49787,3;306660;-147533
2000-08-02 05:57:00 PDT;1;0;1;107096;-49210,2;108611;-48633,2;90614,4;-49885,6;306321;-147729
2000-08-02 05:57:30 PDT;1;0;1;107233;-49205,7;108540;-48729,8;90816;-49880,5;306589;-147816
2000-08-02 05:58:00 PDT;1;0;1;107536;-49184,6;108380;-48822,7;86644,5;-49941,3;302560;-147949
2000-08-02 05:58:30 PDT;1;0;1;107628;-49164,5;108454;-48808,9;82156,6;-50036,8;298239;-148010
2000-08-02 05:59:00 PDT;1;0;1;107742;-49168,5;103678;-48969,1;90502,3;-48766,1;301923;-146904
2000-08-02 05:59:30 PDT;1;0;1;107779;-49169,9;104079;-48868,9;90823,8;-48663,4;302681;-146702
2000-08-02 06:00:00 PDT;1;0;1;108503;-49077,6;109376;-48797;91283,6;-48671;309163;-146546
2000-08-02 06:00:30 PDT;1;0;1;108579;-49076,1;109465;-48796,4;91425,7;-48668,6;309470;-146541
2000-08-02 06:01:00 PDT;1;0;1;108262;-49160,4;109561;-48778;86518,2;-48870,9;304341;-146809
2000-08-02 06:01:30 PDT;1;0;1;108636;-49143,8;109573;-48757,6;82980,5;-49893,7;301189;-147795
2000-08-02 06:02:00 PDT;1;0;1;108496;-49260,6;109632;-48778,4;87674,8;-49755,6;305803;-147795
2000-08-02 06:02:30 PDT;1;0;1;108492;-49277,1;109494;-48886;92160,1;-49654,1;310146;-147817
2000-08-02 06:03:00 PDT;1;0;1;108946;-49136,6;109837;-48751,6;82927;-49987,6;301710;-147876
2000-08-02 06:03:30 PDT;1;0;1;109028;-49152,8;109945;-48762,7;87738,3;-49791,4;306712;-147707
2000-08-02 06:04:00 PDT;1;0;1;109167;-49127,8;105617;-48911,3;87921,5;-49773,8;302705;-147813
2000-08-02 06:04:30 PDT;1;0;1;109470;-49118,5;105617;-48912,9;87974,1;-49773,1;303060;-147805
2000-08-02 06:05:00 PDT;1;0;1;113847;-48996,5;105326;-49033,7;88115,2;-49778,4;307289;-147809
2000-08-02 06:05:30 PDT;1;0;1;113918;-48994,7;105440;-49031;87941,7;-49877,6;307300;-147903
2000-08-02 06:06:00 PDT;1;0;1;114206;-49004,6;105571;-49040,8;92672,9;-49774,5;312450;-147820
