# file...... IEEE_13_house_passiveDR_transformer_power.csv
# date...... Thu Jun 11 17:40:01 2020
# user...... User
# host...... (null)
# target.... transformer 27
# trigger... (none)
# interval.. 60
# limit..... 2880
# timestamp,power_in_A.real,power_in_A.imag,power_in_B.real,power_in_B.imag,power_in_C.real,power_in_C.imag,power_out_A.real,power_out_A.imag,power_out_B.real,power_out_B.imag,power_out_C.real,power_out_C.imag,power_losses_A.real,power_losses_A.imag
2000-08-01 08:09:00 PDT,+140523,-47663,+126446,-47858.1,+90420.5,-49322.8,+140522,-47672.7,+126445,-47866.2,+90419.8,-49327.5,+1.45822,+9.69315
2000-08-01 08:10:00 PDT,+136218,-47761.2,+126449,-47844.5,+90426.5,-49316.2,+136217,-47770.4,+126448,-47852.5,+90425.8,-49320.9,+1.38021,+9.17306
2000-08-01 08:11:00 PDT,+136235,-47714.4,+122361,-47986.5,+85687.4,-49400.5,+136234,-47723.6,+122359,-47994.1,+85686.7,-49404.8,+1.38023,+9.17317
2000-08-01 08:12:00 PDT,+136238,-47730.7,+122347,-48010,+90132.8,-49272.3,+136236,-47739.9,+122346,-48017.6,+90132.1,-49276.9,+1.38037,+9.17413
2000-08-01 08:13:00 PDT,+131026,-47911.4,+122354,-47984.5,+90144.3,-49259.9,+131025,-47919.9,+122353,-47992.1,+90143.6,-49264.5,+1.28958,+8.56886
2000-08-01 08:14:00 PDT,+131017,-47947.2,+122350,-47987.4,+90148.7,-49253.1,+131016,-47955.8,+122349,-47995,+90148,-49257.7,+1.28965,+8.56933
2000-08-01 08:15:00 PDT,+126484,-48122.8,+127248,-47777.1,+90161.9,-49257.5,+126483,-48130.9,+127247,-47785.2,+90161.2,-49262.2,+1.21372,+8.06316
2000-08-01 08:16:00 PDT,+126484,-48122.8,+127248,-47777.1,+90161.9,-49257.5,+126483,-48130.9,+127247,-47785.2,+90161.2,-49262.2,+1.21372,+8.06316
2000-08-01 08:17:00 PDT,+135513,-47806,+131821,-47713.5,+90124.7,-49333.1,+135512,-47815.1,+131820,-47722.1,+90124,-49337.8,+1.36784,+9.09063
2000-08-01 08:18:00 PDT,+135513,-47806,+131821,-47713.5,+90124.7,-49333.1,+135512,-47815.1,+131820,-47722.1,+90124,-49337.8,+1.36784,+9.09063
2000-08-01 08:19:00 PDT,+135500,-47835.1,+135056,-46774.6,+90129.4,-49338.4,+135499,-47844.2,+135054,-46783.5,+90128.7,-49343.1,+1.3678,+9.0903
2000-08-01 08:20:00 PDT,+144420,-47523.7,+135052,-46818.3,+90109.7,-49359.5,+144419,-47533.9,+135051,-46827.3,+90109,-49364.2,+1.53064,+10.1759
2000-08-01 08:21:00 PDT,+144420,-47523.8,+135056,-46816.9,+90109.7,-49359.5,+144419,-47534,+135055,-46825.9,+90109,-49364.2,+1.53064,+10.1759
2000-08-01 08:22:00 PDT,+144420,-47523.8,+135061,-46815.6,+90109.7,-49359.5,+144419,-47534,+135060,-46824.6,+90109,-49364.2,+1.53064,+10.1759
2000-08-01 08:23:00 PDT,+139705,-47704.7,+134575,-46798.6,+85688.2,-49430.3,+139704,-47714.3,+134574,-46807.6,+85687.5,-49434.6,+1.44335,+9.59402
2000-08-01 08:24:00 PDT,+139726,-47660.4,+126749,-47837.2,+85686.3,-49415.5,+139725,-47670,+126748,-47845.3,+85685.6,-49419.8,+1.44346,+9.59475
2000-08-01 08:25:00 PDT,+126485,-48104.7,+126962,-47763.9,+85713.6,-49387.7,+126484,-48112.8,+126961,-47772,+85712.9,-49392,+1.21363,+8.06256
2000-08-01 08:26:00 PDT,+126472,-48130.3,+131251,-47591.1,+85715.1,-49401.2,+126470,-48138.4,+131250,-47599.7,+85714.5,-49405.5,+1.21357,+8.0621
2000-08-01 08:27:00 PDT,+131295,-47939,+131253,-47611.3,+85700.3,-49418.3,+131294,-47947.6,+131252,-47619.8,+85699.6,-49422.6,+1.29441,+8.60108
2000-08-01 08:28:00 PDT,+135913,-47748.3,+131255,-47630.5,+85686.1,-49434.7,+135912,-47757.4,+131254,-47639,+85685.4,-49439,+1.37465,+9.13598
2000-08-01 08:29:00 PDT,+135913,-47748.3,+131255,-47630.5,+85686.1,-49434.7,+135912,-47757.4,+131254,-47639,+85685.4,-49439,+1.37465,+9.13598
2000-08-01 08:30:00 PDT,+145340,-47392.9,+130014,-46959.4,+85664.9,-49444.4,+145338,-47403.1,+130013,-46967.8,+85664.3,-49448.7,+1.5474,+10.2877
2000-08-01 08:31:00 PDT,+145340,-47392.9,+130018,-46958.4,+85664.9,-49444.4,+145338,-47403.2,+130017,-46966.8,+85664.3,-49448.7,+1.5474,+10.2877
2000-08-01 08:32:00 PDT,+145324,-47421.7,+134018,-46795.6,+85666.3,-49456.9,+145322,-47432,+134016,-46804.4,+85665.7,-49461.3,+1.54728,+10.2869
2000-08-01 08:33:00 PDT,+140711,-47623.6,+134021,-46775.4,+85680.6,-49440.5,+140709,-47633.3,+134019,-46784.2,+85679.9,-49444.8,+1.46146,+9.71473
2000-08-01 08:34:00 PDT,+140714,-47639.6,+134011,-46800.1,+90027.3,-49315.5,+140713,-47649.3,+134010,-46809,+90026.6,-49320.1,+1.46162,+9.71582
2000-08-01 08:35:00 PDT,+130483,-48013.2,+135044,-46418.5,+90051.2,-49295.9,+130482,-48021.8,+135042,-46427.5,+90050.5,-49300.6,+1.28085,+8.51069
2000-08-01 08:36:00 PDT,+130474,-48051.5,+139820,-46288.4,+94596.6,-49171.4,+130472,-48060,+139819,-46298,+94595.9,-49176.4,+1.28093,+8.51121
2000-08-01 08:37:00 PDT,+130488,-48024.4,+135538,-46467.2,+94592.4,-49158.7,+130487,-48032.9,+135537,-46476.2,+94591.7,-49163.7,+1.28101,+8.51172
2000-08-01 08:38:00 PDT,+130480,-48042.4,+138195,-45716.3,+94593.6,-49164.3,+130479,-48050.9,+138194,-45725.6,+94592.9,-49169.3,+1.28099,+8.51162
2000-08-01 08:39:00 PDT,+130497,-48019.8,+133864,-46994.6,+99360.3,-47809,+130496,-48028.3,+133863,-47003.5,+99359.5,-47814.4,+1.28114,+8.51261
2000-08-01 08:40:00 PDT,+126477,-48177.2,+129071,-47139.7,+103909,-47659.8,+126476,-48185.2,+129070,-47148,+103908,-47665.5,+1.21396,+8.06474
2000-08-01 08:41:00 PDT,+126477,-48177.2,+129073,-47139.1,+103913,-47658.5,+126476,-48185.3,+129072,-47147.4,+103913,-47664.3,+1.21396,+8.06474
2000-08-01 08:42:00 PDT,+126469,-48173.4,+131311,-47666.7,+99582.6,-47813.8,+126468,-48181.4,+131309,-47675.3,+99581.8,-47819.2,+1.2138,+8.06366
2000-08-01 08:43:00 PDT,+129907,-47181.3,+134429,-46803.1,+94788.3,-49187,+129906,-47189.7,+134428,-46812,+94787.5,-49192,+1.26573,+8.40987
2000-08-01 08:44:00 PDT,+129885,-47224.5,+141479,-44720.6,+90249.9,-49337.4,+129884,-47232.9,+141478,-44730.3,+90249.2,-49342,+1.26562,+8.40914
2000-08-01 08:45:00 PDT,+129901,-47198.2,+137403,-44894.2,+90247.4,-49324.5,+129899,-47206.6,+137401,-44903.4,+90246.7,-49329.1,+1.26572,+8.40982
2000-08-01 08:46:00 PDT,+129913,-47168,+134313,-45712.2,+85710.3,-49417.9,+129912,-47176.4,+134311,-45721,+85709.7,-49422.2,+1.26575,+8.41001
2000-08-01 08:47:00 PDT,+130085,-47144.5,+134314,-45716,+85712.9,-49413.2,+130083,-47152.9,+134313,-45724.9,+85712.3,-49417.5,+1.26854,+8.42862
2000-08-01 08:48:00 PDT,+130095,-47133,+130591,-46814,+90749.9,-49301.7,+130093,-47141.4,+130590,-46822.5,+90749.2,-49306.4,+1.26865,+8.42931
2000-08-01 08:49:00 PDT,+134333,-46946.7,+122345,-48003.2,+94761.8,-49202.3,+134331,-46955.6,+122344,-48010.8,+94761.1,-49207.3,+1.34145,+8.91466
2000-08-01 08:50:00 PDT,+134335,-46946,+122345,-48003.2,+94761.8,-49202.3,+134334,-46954.9,+122344,-48010.8,+94761.1,-49207.3,+1.34149,+8.91493
2000-08-01 08:51:00 PDT,+134338,-46945.3,+122345,-48003.2,+94761.8,-49202.3,+134336,-46954.2,+122344,-48010.8,+94761,-49207.3,+1.34153,+8.9152
2000-08-01 08:52:00 PDT,+134208,-46956,+122350,-47998.8,+94759.1,-49207.2,+134207,-46964.9,+122349,-48006.4,+94758.4,-49212.2,+1.3393,+8.90033
2000-08-01 08:53:00 PDT,+134196,-46983,+126645,-47834.3,+94762.7,-49221,+134195,-46991.9,+126644,-47842.4,+94762,-49226,+1.33926,+8.90007
2000-08-01 08:54:00 PDT,+134194,-46994.3,+130080,-46912.6,+94763.5,-49224.6,+134193,-47003.2,+130079,-46921,+94762.7,-49229.7,+1.33929,+8.90026
2000-08-01 08:55:00 PDT,+129996,-47098.2,+130104,-46859.4,+85701.1,-49408.2,+129994,-47106.6,+130102,-46867.9,+85700.5,-49412.6,+1.26673,+8.41654
2000-08-01 08:56:00 PDT,+126485,-48120.5,+130088,-46882.6,+89880.5,-48227.2,+126484,-48128.6,+130087,-46891,+89879.8,-48231.8,+1.21372,+8.06316
2000-08-01 08:57:00 PDT,+130989,-46842.1,+133384,-45937.8,+89871,-48255.9,+130988,-46850.6,+133382,-45946.6,+89870.3,-48260.5,+1.28225,+8.52002
2000-08-01 08:58:00 PDT,+134836,-45799.3,+140564,-43922.9,+89862.4,-48285.4,+134835,-45808.3,+140563,-43932.5,+89861.7,-48290,+1.34337,+8.92747
2000-08-01 08:59:00 PDT,+138500,-44749.9,+137124,-44862.7,+89855.9,-48294.6,+138499,-44759.2,+137123,-44871.9,+89855.2,-48299.2,+1.4032,+9.32636
2000-08-01 09:00:00 PDT,+143328,-44540.4,+133443,-45830,+85667.7,-49460.8,+143326,-44550.3,+133442,-45838.8,+85667.1,-49465.1,+1.49176,+9.91675
2000-08-01 09:01:00 PDT,+134958,-46909.6,+126258,-47826.8,+85693.9,-49408.6,+134957,-46918.6,+126256,-47834.9,+85693.3,-49412.9,+1.35233,+8.98723
2000-08-01 09:02:00 PDT,+131304,-47945.1,+126259,-47815.2,+85703.5,-49395.8,+131303,-47953.7,+126258,-47823.3,+85702.8,-49400.1,+1.29461,+8.60238
2000-08-01 09:03:00 PDT,+131288,-47973.7,+130850,-47631.7,+85705.1,-49410.2,+131287,-47982.3,+130849,-47640.3,+85704.4,-49414.5,+1.29452,+8.60177
2000-08-01 09:04:00 PDT,+131288,-47973.7,+130850,-47631.7,+85705.1,-49410.2,+131287,-47982.3,+130849,-47640.3,+85704.4,-49414.5,+1.29452,+8.60177
2000-08-01 09:05:00 PDT,+130897,-47981,+126950,-47801.1,+90138.4,-49303,+130896,-47989.6,+126949,-47809.2,+90137.7,-49307.7,+1.28779,+8.55692
2000-08-01 09:06:00 PDT,+135018,-47812.1,+126950,-47818.5,+90125.1,-49318.6,+135016,-47821.2,+126949,-47826.6,+90124.4,-49323.2,+1.35904,+9.03193
2000-08-01 09:07:00 PDT,+135034,-47782.2,+122354,-47995.2,+90122.3,-49304,+135032,-47791.3,+122353,-48002.8,+90121.6,-49308.6,+1.35914,+9.0326
2000-08-01 09:08:00 PDT,+135034,-47782.2,+122354,-47995.2,+90122.3,-49304,+135032,-47791.3,+122353,-48002.8,+90121.6,-49308.6,+1.35914,+9.0326
2000-08-01 09:09:00 PDT,+135031,-47810.2,+125471,-47181.6,+94768.5,-49167.2,+135030,-47819.2,+125470,-47189.5,+94767.8,-49172.2,+1.35927,+9.03347
2000-08-01 09:10:00 PDT,+129973,-47124.2,+130164,-47030.3,+95189.7,-47914.6,+129972,-47132.6,+130162,-47038.7,+95188.9,-47919.6,+1.2665,+8.415
2000-08-01 09:11:00 PDT,+134391,-46982.8,+130148,-47073.9,+98142.7,-47091.5,+134390,-46991.7,+130147,-47082.3,+98141.9,-47096.7,+1.34272,+8.92311
2000-08-01 09:12:00 PDT,+134395,-46972,+127018,-47913.7,+98142.1,-47088.3,+134394,-46980.9,+127017,-47921.8,+98141.3,-47093.5,+1.34272,+8.92312
2000-08-01 09:13:00 PDT,+134395,-46954.9,+127032,-47888.1,+93497.4,-47235.4,+134394,-46963.9,+127031,-47896.2,+93496.6,-47240.3,+1.34261,+8.92237
2000-08-01 09:14:00 PDT,+130909,-47959.9,+127046,-47846.3,+88661.5,-48572.6,+130908,-47968.5,+127045,-47854.4,+88660.8,-48577.1,+1.28787,+8.55747
2000-08-01 09:15:00 PDT,+135556,-46684.3,+130416,-46868.2,+85691.6,-49419.9,+135555,-46693.3,+130415,-46876.7,+85690.9,-49424.2,+1.36162,+9.04913
2000-08-01 09:16:00 PDT,+135536,-46729.5,+139115,-45686.3,+85694.4,-49434.3,+135535,-46738.6,+139114,-45695.7,+85693.7,-49438.6,+1.36155,+9.04865
2000-08-01 09:17:00 PDT,+135545,-46707.3,+134424,-45837.1,+85697.7,-49419,+135544,-46716.3,+134422,-45846,+85697,-49423.4,+1.36157,+9.04878
2000-08-01 09:18:00 PDT,+134130,-47085.3,+134428,-45828.6,+85698.6,-49418.9,+134129,-47094.2,+134426,-45837.5,+85698,-49423.3,+1.33872,+8.8965
2000-08-01 09:19:00 PDT,+141708,-45818.1,+130678,-46943.7,+85676.3,-49434.4,+141706,-45827.8,+130677,-46952.2,+85675.6,-49438.7,+1.4689,+9.76436
2000-08-01 09:20:00 PDT,+146626,-45641.7,+127300,-47963.6,+95118.4,-49278.1,+146624,-45652.1,+127298,-47971.8,+95117.6,-49283.1,+1.56143,+10.3812
2000-08-01 09:21:00 PDT,+143462,-46614.6,+131627,-46722.2,+98022.1,-48482.4,+143460,-46624.7,+131626,-46730.8,+98021.3,-48487.7,+1.50677,+10.0168
2000-08-01 09:22:00 PDT,+143473,-46614.4,+126647,-46855.6,+105052,-46517.1,+143472,-46624.4,+126645,-46863.7,+105051,-46522.9,+1.507,+10.0183
2000-08-01 09:23:00 PDT,+138964,-46780.4,+126653,-46833.4,+105060,-46504.2,+138963,-46789.8,+126652,-46841.4,+105059,-46510,+1.42396,+9.46473
2000-08-01 09:24:00 PDT,+142605,-45747.4,+126643,-46859.5,+107934,-45727.6,+142604,-45757.3,+126642,-46867.5,+107933,-45733.7,+1.48532,+9.87382
2000-08-01 09:25:00 PDT,+133517,-46179.4,+138558,-45800.8,+100332,-46608.2,+133516,-46188.2,+138556,-45810.1,+100332,-46613.6,+1.32232,+8.78711
2000-08-01 09:26:00 PDT,+138032,-44853.3,+138581,-45763.1,+93292.3,-48584.8,+138030,-44862.6,+138579,-45772.5,+93291.6,-48589.7,+1.39526,+9.27341
2000-08-01 09:27:00 PDT,+138030,-44853.8,+138580,-45763.4,+93291.9,-48584.9,+138029,-44863.1,+138578,-45772.7,+93291.2,-48589.8,+1.39524,+9.27324
2000-08-01 09:28:00 PDT,+138021,-44870,+141392,-44976.1,+93296.5,-48585.4,+138020,-44879.3,+141391,-44985.8,+93295.7,-48590.3,+1.39517,+9.27282
2000-08-01 09:29:00 PDT,+134382,-45877.9,+138711,-45708.7,+90424,-49348.3,+134380,-45886.8,+138710,-45718.1,+90423.3,-49352.9,+1.33578,+8.87684
2000-08-01 09:30:00 PDT,+134462,-45824,+129658,-45939.8,+90023.9,-49334.6,+134461,-45832.9,+129657,-45948.1,+90023.2,-49339.3,+1.33688,+8.88418
2000-08-01 09:31:00 PDT,+129951,-47133.8,+129655,-45931,+90040.1,-49310.7,+129949,-47142.2,+129654,-45939.3,+90039.4,-49315.4,+1.26618,+8.41287
2000-08-01 09:32:00 PDT,+129961,-47111.3,+128922,-46203.5,+90034.7,-49307.7,+129959,-47119.7,+128921,-46211.7,+90034,-49312.4,+1.26621,+8.41306
2000-08-01 09:33:00 PDT,+129964,-47100,+125486,-47126.5,+90034.4,-49304,+129963,-47108.4,+125485,-47134.4,+90033.7,-49308.7,+1.2662,+8.41303
2000-08-01 09:34:00 PDT,+135059,-46853.1,+125463,-47185.3,+98391.5,-48195.5,+135057,-46862.1,+125462,-47193.2,+98390.7,-48200.8,+1.35378,+8.99688
2000-08-01 09:35:00 PDT,+143617,-45599.4,+126921,-47900.7,+98874.1,-46977.9,+143615,-45609.4,+126920,-47908.8,+98873.3,-46983.2,+1.50354,+9.99524
2000-08-01 09:36:00 PDT,+143616,-45599.8,+126921,-47900.7,+98872.6,-46978.3,+143614,-45609.8,+126920,-47908.8,+98871.8,-46983.6,+1.50351,+9.99509
2000-08-01 09:37:00 PDT,+146895,-44661.8,+131619,-47720.4,+98861.1,-47013.5,+146893,-44672.1,+131618,-47729,+98860.3,-47018.8,+1.56081,+10.377
2000-08-01 09:38:00 PDT,+151502,-44488.7,+131617,-47741.5,+98509.8,-47119.6,+151500,-44499.7,+131616,-47750.1,+98509,-47124.9,+1.65052,+10.9751
2000-08-01 09:39:00 PDT,+147652,-45588.3,+131633,-47692.9,+93690.4,-48456.8,+147651,-45598.9,+131632,-47701.5,+93689.6,-48461.7,+1.58104,+10.512
2000-08-01 09:40:00 PDT,+147683,-45521.5,+122339,-48056.8,+93685.1,-48427.1,+147681,-45532,+122338,-48064.4,+93684.4,-48432,+1.58124,+10.5133
2000-08-01 09:41:00 PDT,+139455,-46757.8,+126072,-46955,+93711.7,-48402.1,+139454,-46767.4,+126071,-46962.9,+93711,-48407,+1.43285,+9.52398
2000-08-01 09:42:00 PDT,+131098,-47978.6,+126084,-46906.7,+90343.9,-49292.7,+131097,-47987.2,+126083,-46914.7,+90343.2,-49297.4,+1.29125,+8.57998
2000-08-01 09:43:00 PDT,+131096,-47972.7,+130021,-45837.5,+85706.9,-49393.7,+131095,-47981.3,+130020,-45845.9,+85706.3,-49398,+1.29118,+8.57955
2000-08-01 09:44:00 PDT,+138323,-45899.2,+130787,-46756.4,+85682.7,-49431.1,+138321,-45908.5,+130786,-46764.8,+85682.1,-49435.4,+1.40683,+9.35054
2000-08-01 09:45:00 PDT,+133699,-46092.7,+134123,-45794.4,+89848.2,-48269.3,+133698,-46101.5,+134122,-45803.2,+89847.5,-48273.8,+1.325,+8.80497
2000-08-01 09:46:00 PDT,+133697,-46093.1,+134122,-45794.7,+89847.4,-48269.5,+133696,-46101.9,+134120,-45803.6,+89846.7,-48274.1,+1.32497,+8.80482
2000-08-01 09:47:00 PDT,+133206,-46217.5,+130194,-46848.4,+89848.2,-48263.6,+133205,-46226.2,+130193,-46856.9,+89847.5,-48268.2,+1.31707,+8.75215
2000-08-01 09:48:00 PDT,+133173,-46301.9,+141674,-44704.1,+92719.9,-47511.5,+133172,-46310.6,+141672,-44713.8,+92719.2,-47516.3,+1.31701,+8.75171
2000-08-01 09:49:00 PDT,+133640,-46141.2,+137192,-44881.2,+91417,-47887.7,+133638,-46150,+137191,-44890.3,+91416.3,-47892.3,+1.32425,+8.79998
2000-08-01 09:50:00 PDT,+145459,-43881.7,+138297,-44638.8,+91382,-47936.2,+145457,-43891.8,+138295,-44648.1,+91381.3,-47940.9,+1.52853,+10.1619
2000-08-01 09:51:00 PDT,+141407,-45040.8,+138297,-44626.3,+91390.7,-47921,+141405,-45050.5,+138296,-44635.6,+91389.9,-47925.7,+1.45862,+9.69578
2000-08-01 09:52:00 PDT,+138279,-45934,+134569,-45711,+93060.9,-48580.2,+138278,-45943.4,+134567,-45719.9,+93060.2,-48585.1,+1.40625,+9.3467
2000-08-01 09:53:00 PDT,+146175,-43584.2,+130124,-46966.7,+90185.7,-49385.3,+146173,-43594.5,+130123,-46975.1,+90185,-49390,+1.5406,+10.2423
2000-08-01 09:54:00 PDT,+146323,-43607.4,+133818,-45911.8,+93063,-48609.1,+146321,-43617.7,+133816,-45920.6,+93062.3,-48613.9,+1.54358,+10.2622
2000-08-01 09:55:00 PDT,+146327,-43590,+129308,-46078.3,+96686.9,-47580.4,+146326,-43600.2,+129307,-46086.6,+96686.1,-47585.5,+1.54357,+10.2621
2000-08-01 09:56:00 PDT,+137983,-44825.6,+126051,-46957.2,+96704.2,-47545.9,+137981,-44834.9,+126050,-46965.2,+96703.5,-47551,+1.3942,+9.26636
2000-08-01 09:57:00 PDT,+137976,-44838.6,+129469,-46040.5,+96702.7,-47550,+137975,-44847.8,+129468,-46048.8,+96701.9,-47555.1,+1.39416,+9.26608
2000-08-01 09:58:00 PDT,+130110,-47119.9,+134727,-45698.7,+96451.6,-46423.2,+130108,-47128.3,+134726,-45707.6,+96450.8,-46428.3,+1.26882,+8.43046
2000-08-01 09:59:00 PDT,+126482,-48144.3,+137841,-44833.7,+93590.3,-47194.8,+126481,-48152.4,+137840,-44843,+93589.6,-47199.6,+1.21384,+8.06391
2000-08-01 10:00:00 PDT,+126460,-48183.9,+142231,-44644.9,+94609.3,-48119.3,+126459,-48192,+142230,-44654.7,+94608.6,-48124.3,+1.21372,+8.06313
2000-08-01 10:01:00 PDT,+126465,-48172.8,+138810,-45570.7,+94606.8,-48116.3,+126464,-48180.8,+138809,-45580.1,+94606.1,-48121.2,+1.21373,+8.06317
2000-08-01 10:02:00 PDT,+131471,-46728.7,+130945,-47675.9,+90336,-49320.7,+131470,-46737.3,+130944,-47684.4,+90335.3,-49325.4,+1.2899,+8.57103
2000-08-01 10:03:00 PDT,+131476,-46710.5,+126752,-47803.4,+90338,-49307,+131474,-46719.1,+126751,-47811.5,+90337.3,-49311.7,+1.28987,+8.5708
2000-08-01 10:04:00 PDT,+131470,-46716.8,+130450,-46752.4,+85700.3,-49412.7,+131468,-46725.4,+130448,-46760.9,+85699.7,-49417.1,+1.2898,+8.57036
2000-08-01 10:05:00 PDT,+131480,-46690.4,+126054,-46927.5,+85698.8,-49398.9,+131479,-46698.9,+126053,-46935.5,+85698.1,-49403.2,+1.28982,+8.57049
2000-08-01 10:06:00 PDT,+126490,-48101.2,+126056,-46911.9,+85711.8,-49381.3,+126489,-48109.3,+126055,-46919.9,+85711.2,-49385.6,+1.21369,+8.06295
2000-08-01 10:07:00 PDT,+133784,-46015.7,+126053,-46932.1,+85689.7,-49412.2,+133782,-46024.5,+126051,-46940.1,+85689.1,-49416.5,+1.32602,+8.81181
2000-08-01 10:08:00 PDT,+133789,-45991.4,+122369,-47961.1,+85690,-49404.1,+133787,-46000.2,+122368,-47968.7,+85689.3,-49408.4,+1.32596,+8.81143
2000-08-01 10:09:00 PDT,+137381,-44994.3,+125279,-47134.3,+85684.1,-49421.7,+137380,-45003.5,+125277,-47142.2,+85683.4,-49426,+1.38427,+9.20013
2000-08-01 10:10:00 PDT,+137372,-45006.4,+129642,-47054.2,+85682.5,-49428.9,+137371,-45015.6,+129641,-47062.6,+85681.9,-49433.2,+1.38418,+9.19955
2000-08-01 10:11:00 PDT,+130087,-47095.7,+129640,-47035.4,+85704.6,-49397.9,+130086,-47104.1,+129639,-47043.8,+85703.9,-49402.2,+1.26829,+8.4269
2000-08-01 10:12:00 PDT,+132740,-46326.2,+129640,-47041.2,+85695.3,-49411.3,+132739,-46334.9,+129639,-47049.6,+85694.7,-49415.6,+1.30956,+8.70209
2000-08-01 10:13:00 PDT,+132736,-46341.5,+130523,-46813.1,+89991.3,-48215.4,+132735,-46350.2,+130522,-46821.6,+89990.7,-48219.9,+1.30958,+8.70221
2000-08-01 10:14:00 PDT,+129136,-47358.4,+130524,-46802,+89998.2,-48202.5,+129135,-47366.7,+130522,-46810.5,+89997.5,-48207.1,+1.25365,+8.32932
2000-08-01 10:15:00 PDT,+129091,-47463.2,+146468,-45528.5,+94101,-47098.3,+129089,-47471.5,+146467,-45538.8,+94100.2,-47103.2,+1.25353,+8.32855
2000-08-01 10:16:00 PDT,+133603,-47328.6,+146440,-45609.8,+101698,-44989.2,+133601,-47337.5,+146438,-45620.1,+101697,-44994.7,+1.33092,+8.84445
2000-08-01 10:17:00 PDT,+130954,-48102.6,+146403,-45632.3,+105048,-44053.7,+130953,-48111.2,+146402,-45642.7,+105048,-44059.4,+1.28955,+8.56863
2000-08-01 10:18:00 PDT,+130932,-48139.6,+150673,-44359,+103571,-44505.7,+130931,-48148.2,+150672,-44369.8,+103570,-44511.3,+1.2894,+8.56768
2000-08-01 10:19:00 PDT,+130924,-48151.3,+150674,-44343.3,+103798,-45560.7,+130923,-48159.9,+150672,-44354.2,+103797,-45566.4,+1.28934,+8.56728
2000-08-01 10:20:00 PDT,+135464,-47923.2,+143809,-45261.6,+99869.6,-46676,+135462,-47932.3,+143807,-45271.6,+99868.8,-46681.4,+1.3677,+9.08968
2000-08-01 10:21:00 PDT,+135469,-47915.5,+143416,-45414.5,+100944,-46382.3,+135467,-47924.6,+143415,-45424.4,+100944,-46387.7,+1.36775,+9.08999
2000-08-01 10:22:00 PDT,+142252,-45885.8,+137424,-46093.3,+98100.5,-47175.9,+142251,-45895.7,+137423,-46102.5,+98099.7,-47181.1,+1.47952,+9.83515
2000-08-01 10:23:00 PDT,+147447,-45735.2,+141085,-45051.3,+98091.4,-47196.9,+147445,-45745.7,+141084,-45060.9,+98090.6,-47202.1,+1.57793,+10.4912
2000-08-01 10:24:00 PDT,+150212,-44923.2,+136922,-45122.9,+94408.3,-48202.9,+150211,-44934,+136920,-45132,+94407.5,-48207.9,+1.6274,+10.821
2000-08-01 10:25:00 PDT,+144604,-45107.1,+136936,-45069.8,+88496.4,-48712.9,+144602,-45117.2,+136935,-45079,+88495.7,-48717.3,+1.51936,+10.1007
2000-08-01 10:26:00 PDT,+145659,-44724.5,+122354,-48023.9,+88491.2,-48676.8,+145657,-44734.8,+122353,-48031.5,+88490.5,-48681.3,+1.5373,+10.2204
2000-08-01 10:27:00 PDT,+146926,-45539.1,+122345,-48039.6,+88492.4,-48670.2,+146925,-45549.5,+122344,-48047.2,+88491.8,-48674.7,+1.56664,+10.4159
2000-08-01 10:28:00 PDT,+143849,-46372.6,+122343,-48032.1,+88503.6,-48653.2,+143847,-46382.7,+122342,-48039.7,+88502.9,-48657.7,+1.51263,+10.0559
2000-08-01 10:29:00 PDT,+143828,-46416.4,+130398,-47000.4,+88504.3,-48667,+143827,-46426.4,+130397,-47008.9,+88503.7,-48671.5,+1.51251,+10.0551
2000-08-01 10:30:00 PDT,+147592,-45373.3,+134032,-46000.7,+90011.8,-49328,+147590,-45383.8,+134031,-46009.5,+90011.1,-49332.6,+1.57858,+10.4955
2000-08-01 10:31:00 PDT,+152484,-44044.4,+145917,-42674.9,+90005.1,-49365.6,+152483,-44055.5,+145916,-42685.1,+90004.4,-49370.3,+1.66763,+11.0892
2000-08-01 10:32:00 PDT,+152477,-44037.7,+145910,-42688.5,+94436.6,-49279.8,+152475,-44048.8,+145909,-42698.7,+94435.8,-49284.8,+1.66744,+11.088
2000-08-01 10:33:00 PDT,+152491,-43988.4,+137855,-43744.3,+94431.3,-49267.2,+152490,-43999.5,+137853,-43753.5,+94430.6,-49272.2,+1.66744,+11.088
2000-08-01 10:34:00 PDT,+148395,-44124.2,+134534,-44729.6,+99071.2,-49141.1,+148394,-44134.8,+134533,-44738.5,+99070.4,-49146.5,+1.5869,+10.551
2000-08-01 10:35:00 PDT,+138872,-45649.8,+131758,-45490.5,+94748,-49237.8,+138871,-45659.2,+131757,-45499.1,+94747.3,-49242.8,+1.41538,+9.40753
2000-08-01 10:36:00 PDT,+138865,-45680.6,+135107,-44611.4,+99494.9,-49093.2,+138863,-45690,+135106,-44620.3,+99494,-49098.6,+1.41543,+9.40784
2000-08-01 10:37:00 PDT,+134454,-46965.9,+135102,-44603.2,+99511.2,-49067,+134453,-46974.9,+135100,-44612.1,+99510.4,-49072.5,+1.34373,+8.92984
2000-08-01 10:38:00 PDT,+130681,-48043.8,+133279,-45027.3,+99526.4,-49050,+130680,-48052.4,+133277,-45036,+99525.6,-49055.4,+1.28446,+8.53471
